an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,Richesse foncière uniformisée (RFU),Évaluation imposable uniformisée agricole - agglomération,Évaluation imposable uniformisée autre,Évaluation imposable uniformisée autre - agglomération,Évaluation imposable uniformisée résidentielle / Évaluation uniformisée des immeubles imposables,Évaluation imposable uniformisée résidentielle / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée industrielle et commerciale / Évaluation uniformisée des immeubles imposables,Évaluation imposable uniformisée industrielle et commerciale / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée agricole / Évaluation uniformisée des immeubles imposables,Évaluation imposable uniformisée agricole / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée autre / Évaluation uniformisée des immeubles imposables,Richesse foncière uniformisée (RFU) - agglomération,Évaluation imposable uniformisée autre / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation moyenne uniformisée des résidences d'un logement (incluant condominiums),Évaluation moyenne uniformisée par logement,RFU par unité d'évaluation imposable et compensable,RFU par unité d'évaluation imposable et compensable - agglomération,Indice RFU par unité d'évaluation imposable et compensable,Nombre d'unité d'évaluation imposable et compensable,Nombre d'unité d'évaluation imposable et compensable - agglomération,Évaluation uniformisée des immeubles imposables,Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée résidentielle,Évaluation imposable uniformisée résidentielle - agglomération,Évaluation imposable uniformisée industrielle et commerciale,Évaluation imposable uniformisée industrielle et commerciale - agglomération,Évaluation imposable uniformisée agricole
2023,2023,56005,Venise-en-Québec,M,2142,2 000 @ 9 999,AR560,Le Haut-Richelieu,16,Montérégie,,,476100100.0,,18233200.0,,0.8268,,0.1005,,0.0344,,0.0383,,,354512.0,311268.0,288371.0,,105.0,1651.0,,475850100.0,,393446900.0,,47816300.0,,16353700.0
2023,2023,56010,Clarenceville,M,1273,1 @ 1 999,AR560,Le Haut-Richelieu,16,Montérégie,,,367438492.0,,17169900.0,,0.5679,,0.0088,,0.3763,,0.047,,,299543.0,268548.0,315669.0,,182.0,1164.0,,365214400.0,,207423300.0,,3198400.0,,137422800.0
2023,2023,56015,Noyan,M,1589,1 @ 1 999,AR560,Le Haut-Richelieu,16,Montérégie,,,436984047.24,,10693017.0,,0.4846,,0.0274,,0.4636,,0.0244,,,305482.0,278927.0,365371.0,,210.0,1196.0,,437792451.0,,212132667.0,,12013059.0,,202953708.0
2023,2023,56023,Lacolle,M,2742,2 000 @ 9 999,AR560,Le Haut-Richelieu,16,Montérégie,,,516923698.0,,7487800.0,,0.6058,,0.1105,,0.269,,0.0147,,,292602.0,244681.0,348566.0,,127.0,1483.0,,510469600.0,,309243100.0,,56416800.0,,137321900.0
2023,2023,56030,Saint-Valentin,M,475,1 @ 1 999,AR560,Le Haut-Richelieu,16,Montérégie,,,207301382.8,,816500.0,,0.1872,,0.0185,,0.7905,,0.0038,,,257639.0,244831.0,788218.0,,453.0,263.0,,216975445.0,,40627545.0,,4013270.0,,171518130.0
2023,2023,56035,Saint-Paul-de-l'Île-aux-Noix,M,2344,2 000 @ 9 999,AR560,Le Haut-Richelieu,16,Montérégie,,,492085107.8,,11626030.0,,0.6585,,0.0877,,0.2302,,0.0236,,,301620.0,266963.0,345081.0,,126.0,1426.0,,493039430.0,,324673960.0,,43222010.0,,113517430.0
2023,2023,56042,Henryville,M,1508,1 @ 1 999,AR560,Le Haut-Richelieu,16,Montérégie,,,529900250.4,,2891025.0,,0.3354,,0.0435,,0.6157,,0.0054,,,307024.0,267793.0,614021.0,,353.0,863.0,,531143055.0,,178137225.0,,23078385.0,,327036420.0
2023,2023,56050,Saint-Sébastien,M,726,1 @ 1 999,AR560,Le Haut-Richelieu,16,Montérégie,,,361135574.8,,537460.0,,0.1601,,0.0484,,0.79,,0.0015,,,265793.0,246913.0,887311.0,,510.0,407.0,,364093290.0,,58299780.0,,17606600.0,,287649450.0
2023,2023,56055,Saint-Alexandre,M,2673,2 000 @ 9 999,AR560,Le Haut-Richelieu,16,Montérégie,,,625052692.0,,1925300.0,,0.4901,,0.0232,,0.4835,,0.0031,,,325422.0,304407.0,547332.0,,199.0,1142.0,,620903300.0,,304326900.0,,14434400.0,,300216700.0
2023,2023,56060,Sainte-Anne-de-Sabrevois,P,2212,2 000 @ 9 999,AR560,Le Haut-Richelieu,16,Montérégie,,,530036145.54,,3423076.0,,0.5415,,0.0521,,0.3999,,0.0065,,,329076.0,313552.0,459303.0,,167.0,1154.0,,529012618.0,,286464784.0,,27574806.0,,211549952.0
2023,2023,56065,Saint-Blaise-sur-Richelieu,M,2154,2 000 @ 9 999,AR560,Le Haut-Richelieu,16,Montérégie,,,622231764.3,,6154110.0,,0.465,,0.0221,,0.5033,,0.0095,,,352767.0,336926.0,510864.0,,186.0,1218.0,,646405110.0,,300605850.0,,14278410.0,,325366740.0
2023,2023,56083,Saint-Jean-sur-Richelieu,V,100188,100 000 et plus,AR560,Le Haut-Richelieu,16,Montérégie,,,18451163827.85,,287635066.08,,0.809,,0.1321,,0.0425,,0.0165,,,424315.0,309350.0,548195.0,,103.0,33658.0,,17477765659.08,,14138831768.0,,2309127335.0,,742171490.0
2023,2023,56097,Mont-Saint-Grégoire,M,3296,2 000 @ 9 999,AR560,Le Haut-Richelieu,16,Montérégie,,,850455779.54,,7397452.0,,0.58,,0.044,,0.3676,,0.0085,,,440796.0,404083.0,582903.0,,212.0,1459.0,,873270332.0,,506463929.0,,38431925.0,,320977026.0
2023,2023,56105,Sainte-Brigide-d'Iberville,M,1492,1 @ 1 999,AR560,Le Haut-Richelieu,16,Montérégie,,,600049177.35,,8738100.0,,0.3016,,0.0484,,0.6355,,0.0146,,,365786.0,339459.0,845140.0,,486.0,710.0,,600392457.0,,181076840.0,,29040683.0,,381536834.0
2023,2023,57050,Saint-Marc-sur-Richelieu,M,2296,2 000 @ 9 999,AR570,La Vallée-du-Richelieu,16,Montérégie,,,576279573.48,,8039538.0,,0.6191,,0.0279,,0.339,,0.014,,,440333.0,395397.0,519171.0,,189.0,1110.0,,573623724.0,,355136562.0,,15985644.0,,194461980.0
2023,2023,57057,Saint-Charles-sur-Richelieu,M,1821,1 @ 1 999,AR570,La Vallée-du-Richelieu,16,Montérégie,,,495812101.12,,4707456.0,,0.6236,,0.0508,,0.3162,,0.0095,,,465187.0,389012.0,476742.0,,274.0,1040.0,,494547200.0,,308379392.0,,25103488.0,,156356864.0
2023,2023,57068,Saint-Denis-sur-Richelieu,M,2422,2 000 @ 9 999,AR570,La Vallée-du-Richelieu,16,Montérégie,,,690739946.0,,4121500.0,,0.4781,,0.0382,,0.4777,,0.006,,,364764.0,321489.0,542608.0,,197.0,1273.0,,688243100.0,,329029000.0,,26322300.0,,328770300.0
2023,2023,57075,Saint-Antoine-sur-Richelieu,M,1844,1 @ 1 999,AR570,La Vallée-du-Richelieu,16,Montérégie,,,450480968.1,,2169585.0,,0.5489,,0.0236,,0.4226,,0.0049,,,365047.0,335910.0,468763.0,,270.0,961.0,,447058845.0,,245392335.0,,10553355.0,,188943570.0
2023,2023,60037,L'Épiphanie,V,9132,2 000 @ 9 999,AR600,L'Assomption,14,Lanaudière,,,1371979002.8802,,23126532.0,,0.7842,,0.0534,,0.1457,,0.0167,,,348567.0,284298.0,382593.0,,139.0,3586.0,,1381042663.0,,1083019223.0,,73689187.0,,201207721.0
2023,2023,61005,Saint-Paul,M,6749,2 000 @ 9 999,AR610,Joliette,14,Lanaudière,,,961892534.2,,14503320.0,,0.7827,,0.0821,,0.1199,,0.0153,,,293944.0,261777.0,326065.0,,119.0,2950.0,,949736320.0,,743361320.0,,77969710.0,,113901970.0
2023,2023,61013,Crabtree,M,4267,2 000 @ 9 999,AR610,Joliette,14,Lanaudière,,,539637956.0,,3849690.0,,0.7634,,0.1214,,0.1079,,0.0072,,,286959.0,221014.0,343281.0,,125.0,1572.0,,535232230.0,,408622630.0,,64999480.0,,57760430.0
2023,2023,61020,Saint-Pierre,VL,295,1 @ 1 999,AR610,Joliette,14,Lanaudière,,,57889230.0,,733005.0,,0.3757,,0.1972,,0.4144,,0.0127,,,221348.0,177104.0,327058.0,,188.0,177.0,,57889230.0,,21748335.0,,11417280.0,,23990610.0
2023,2023,61025,Joliette,V,22098,10 000 @ 24 999,AR610,Joliette,14,Lanaudière,,,3001307490.0,,57685900.0,,0.7019,,0.2747,,0.0027,,0.0208,,,280304.0,168754.0,458215.0,,110.0,6550.0,,2779034200.0,,1950655000.0,,763304900.0,,7388400.0
2023,2023,61027,Saint-Thomas,M,3621,2 000 @ 9 999,AR610,Joliette,14,Lanaudière,,,719958582.94,,7726426.0,,0.5293,,0.1165,,0.3434,,0.0108,,,297530.0,254384.0,406068.0,,148.0,1773.0,,716178273.0,,379056519.0,,83445477.0,,245949851.0
2023,2023,61030,Notre-Dame-des-Prairies,V,9632,2 000 @ 9 999,AR610,Joliette,14,Lanaudière,,,1422034787.04,,40696980.0,,0.8173,,0.1447,,0.0093,,0.0287,,,304455.0,250369.0,352687.0,,128.0,4032.0,,1416521838.0,,1157734476.0,,204964104.0,,13126278.0
2023,2023,61035,Saint-Charles-Borromée,V,15437,10 000 @ 24 999,AR610,Joliette,14,Lanaudière,,,2122881082.0,,46320600.0,,0.8947,,0.0679,,0.0134,,0.0239,,,331137.0,232539.0,458506.0,,110.0,4630.0,,1934825500.0,,1731118600.0,,131454900.0,,25931400.0
2023,2023,61040,Saint-Ambroise-de-Kildare,M,4329,2 000 @ 9 999,AR610,Joliette,14,Lanaudière,,,666855436.8,,18419632.0,,0.6566,,0.0505,,0.2651,,0.0277,,,281030.0,241979.0,301745.0,,110.0,2210.0,,663802160.0,,435867040.0,,33536832.0,,175978656.0
2023,2023,61045,Notre-Dame-de-Lourdes,M,3080,2 000 @ 9 999,AR610,Joliette,14,Lanaudière,,,389486952.4,,13726412.0,,0.7532,,0.0499,,0.1615,,0.0354,,,252586.0,211207.0,237203.0,,86.0,1642.0,,387753408.0,,292057654.0,,19337024.0,,62632318.0
2023,2023,61050,Sainte-Mélanie,M,3287,2 000 @ 9 999,AR610,Joliette,14,Lanaudière,,,524323384.7,,28493665.0,,0.7357,,0.0435,,0.1663,,0.0545,,,273652.0,241436.0,249797.0,,91.0,2099.0,,522637165.0,,384489620.0,,22758040.0,,86895840.0
2023,2023,62007,Saint-Félix-de-Valois,M,7034,2 000 @ 9 999,AR620,Matawinie,14,Lanaudière,,,1123184128.85,,31646419.0,,0.6758,,0.125,,0.1703,,0.0289,,,274822.0,225860.0,302094.0,,110.0,3718.0,,1094619127.0,,739767147.0,,136793559.0,,186412002.0
2023,2023,62015,Saint-Jean-de-Matha,M,4811,2 000 @ 9 999,AR620,Matawinie,14,Lanaudière,,,960133745.78,,43938178.0,,0.7994,,0.099,,0.0546,,0.047,,,288280.0,254918.0,226928.0,,83.0,4231.0,,934785703.0,,747226470.0,,92545644.0,,51075411.0
2023,2023,62020,Sainte-Béatrix,M,2363,2 000 @ 9 999,AR620,Matawinie,14,Lanaudière,,,417325110.0,,46648900.0,,0.7956,,0.0615,,0.0308,,0.1121,,,265835.0,246618.0,169094.0,,62.0,2468.0,,416164400.0,,331110500.0,,25574800.0,,12830200.0
2023,2023,62025,Saint-Alphonse-Rodriguez,M,3451,2 000 @ 9 999,AR620,Matawinie,14,Lanaudière,,,734534106.0,,45057200.0,,0.9037,,0.0331,,0.0018,,0.0614,,,288946.0,259125.0,175306.0,,64.0,4190.0,,733285000.0,,662657100.0,,24245900.0,,1324800.0
2023,2023,62030,Sainte-Marcelline-de-Kildare,M,1805,1 @ 1 999,AR620,Matawinie,14,Lanaudière,,,327751394.0,,20726400.0,,0.87,,0.0311,,0.0355,,0.0634,,,296103.0,262928.0,180679.0,,104.0,1814.0,,327077600.0,,284560900.0,,10167700.0,,11622600.0
2023,2023,62037,Rawdon,M,12393,10 000 @ 24 999,AR620,Matawinie,14,Lanaudière,,,2100443987.0,,106621255.0,,0.8129,,0.0992,,0.0358,,0.0521,,,292004.0,242378.0,226195.0,,54.0,9286.0,,2046862195.0,,1663985200.0,,202953455.0,,73302285.0
2023,2023,62047,Chertsey,M,5035,2 000 @ 9 999,AR620,Matawinie,14,Lanaudière,,,1364598459.9,,152632890.0,,0.7943,,0.0911,,0.0022,,0.1124,,,269938.0,240085.0,131249.0,,48.0,10397.0,,1357498440.0,,1078208955.0,,123665940.0,,2990655.0
2023,2023,62053,Entrelacs,M,1022,1 @ 1 999,AR620,Matawinie,14,Lanaudière,,,431005470.0,,37173900.0,,0.8482,,0.0654,,0.0001,,0.0863,,,372686.0,325255.0,208014.0,,120.0,2072.0,,430539300.0,,365169900.0,,28137800.0,,57700.0
2023,2023,62055,Notre-Dame-de-la-Merci,M,1057,1 @ 1 999,AR620,Matawinie,14,Lanaudière,,,490462954.0,,33848500.0,,0.8871,,0.0404,,0.0034,,0.0691,,,374298.0,335806.0,233110.0,,134.0,2104.0,,489934300.0,,434624300.0,,19802100.0,,1659400.0
2023,2023,62060,Saint-Donat,M,4469,2 000 @ 9 999,AR620,Matawinie,14,Lanaudière,,,2426600308.0,,160690800.0,,0.8832,,0.05,,0.0003,,0.0665,,,490362.0,413973.0,293387.0,,107.0,8271.0,,2417020400.0,,2134723300.0,,120787000.0,,819300.0
2023,2023,62065,Saint-Côme,M,2600,2 000 @ 9 999,AR620,Matawinie,14,Lanaudière,,,873473728.74,,99812772.0,,0.7726,,0.1113,,0.0014,,0.1147,,,306399.0,270581.0,173240.0,,63.0,5042.0,,870582927.0,,672588471.0,,96929604.0,,1252080.0
2023,2023,62070,Sainte-Émélie-de-l'Énergie,M,1771,1 @ 1 999,AR620,Matawinie,14,Lanaudière,,,360827970.2,,24531535.0,,0.7971,,0.1191,,0.0156,,0.0683,,,253993.0,228325.0,172398.0,,99.0,2093.0,,359318700.0,,286416035.0,,42777610.0,,5593520.0
2023,2023,62075,Saint-Damien,P,2238,2 000 @ 9 999,AR620,Matawinie,14,Lanaudière,,,591029277.3,,46102833.0,,0.8242,,0.0377,,0.0597,,0.0783,,,289219.0,249924.0,187628.0,,68.0,3150.0,,589054886.0,,485524319.0,,22232168.0,,35195566.0
2023,2023,62080,Saint-Zénon,M,1253,1 @ 1 999,AR620,Matawinie,14,Lanaudière,,,341949397.4,,27651780.0,,0.862,,0.0514,,0.0053,,0.0813,,,219661.0,191922.0,119814.0,,69.0,2854.0,,340154750.0,,293199270.0,,17498260.0,,1805440.0
2023,2023,62085,Saint-Michel-des-Saints,M,2560,2 000 @ 9 999,AR620,Matawinie,14,Lanaudière,,,842518423.18,,85855574.0,,0.7447,,0.1501,,0.0015,,0.1036,,,314505.0,256808.0,187268.0,,68.0,4499.0,,828637658.0,,617096060.0,,124419039.0,,1266985.0
2023,2023,63005,Sainte-Marie-Salomé,M,1242,1 @ 1 999,AR630,Montcalm,14,Lanaudière,,,192021012.0,,4980400.0,,0.7128,,0.0263,,0.2349,,0.0261,,,296688.0,252393.0,245238.0,,141.0,783.0,,191037900.0,,136163300.0,,5023600.0,,44870600.0
2023,2023,63013,Saint-Jacques,M,4560,2 000 @ 9 999,AR630,Montcalm,14,Lanaudière,,,838395641.24,,16962270.0,,0.5899,,0.0694,,0.3194,,0.0213,,,292549.0,232182.0,408973.0,,149.0,2050.0,,796682448.0,,469941072.0,,55288936.0,,254490170.0
2023,2023,63023,Saint-Alexis,M,1453,1 @ 1 999,AR630,Montcalm,14,Lanaudière,,,367829212.2,,4715943.0,,0.4422,,0.0412,,0.5038,,0.0128,,,316527.0,280966.0,458069.0,,263.0,803.0,,368089554.0,,162779922.0,,15150894.0,,185442795.0
2023,2023,63030,Saint-Esprit,M,2262,2 000 @ 9 999,AR630,Montcalm,14,Lanaudière,,,529615223.7702,,6925638.0,,0.4285,,0.1258,,0.4329,,0.0128,,,304428.0,238864.0,462950.0,,168.0,1144.0,,540754248.0,,231704940.0,,68028840.0,,234094830.0
2023,2023,63035,Saint-Roch-de-l'Achigan,M,5725,2 000 @ 9 999,AR630,Montcalm,14,Lanaudière,,,1194667995.2235,,33816580.0,,0.5258,,0.1599,,0.286,,0.0282,,,345647.0,285782.0,480365.0,,175.0,2487.0,,1199698836.0,,630853181.0,,191882026.0,,343147049.0
2023,2023,63040,Saint-Roch-Ouest,M,319,1 @ 1 999,AR630,Montcalm,14,Lanaudière,,,139898322.1332,,2315845.0,,0.2067,,0.0081,,0.7692,,0.0159,,,366566.0,329498.0,914368.0,,526.0,153.0,,145416397.0,,30064710.0,,1176782.0,,111859060.0
2023,2023,63048,Saint-Lin-Laurentides,V,25452,25 000 @ 99 999,AR630,Montcalm,14,Lanaudière,,,3373856174.55,,96164146.0,,0.8132,,0.058,,0.0997,,0.0291,,,314310.0,270756.0,346641.0,,69.0,9733.0,,3304967482.0,,2687463256.0,,191799337.0,,329540743.0
2023,2023,63055,Saint-Calixte,M,7162,2 000 @ 9 999,AR630,Montcalm,14,Lanaudière,,,1003908271.58,,75412600.0,,0.8671,,0.049,,0.0082,,0.0757,,,238279.0,211753.0,179622.0,,65.0,5589.0,,996207431.0,,863777673.0,,48804068.0,,8213090.0
2023,2023,63060,Sainte-Julienne,M,11932,10 000 @ 24 999,AR630,Montcalm,14,Lanaudière,,,1604911463.78,,70373748.0,,0.8536,,0.0512,,0.0503,,0.0449,,,274457.0,251205.0,247176.0,,59.0,6493.0,,1565756330.0,,1336513075.0,,80109060.0,,78760447.0
2023,2023,63065,Saint-Liguori,M,2158,2 000 @ 9 999,AR630,Montcalm,14,Lanaudière,,,469622402.8836,,10371114.0,,0.5606,,0.03,,0.3872,,0.0222,,,313770.0,285205.0,366893.0,,133.0,1280.0,,467655546.0,,262166517.0,,14042472.0,,181075443.0
2023,2023,68005,Saint-Bernard-de-Lacolle,M,1690,1 @ 1 999,AR680,Les Jardins-de-Napierville,16,Montérégie,,,561041270.06,,15827407.0,,0.3299,,0.1257,,0.5162,,0.0282,,,337349.0,298241.0,457993.0,,263.0,1225.0,,560293157.0,,184826566.0,,70440127.0,,289199057.0
2023,2023,68010,Hemmingford,VL,849,1 @ 1 999,AR680,Les Jardins-de-Napierville,16,Montérégie,,,120347337.72,,7304526.0,,0.8602,,0.0731,,0.0031,,0.0636,,,295896.0,234989.0,277938.0,,160.0,433.0,,114781008.0,,98730900.0,,8384808.0,,360774.0
2023,2023,68015,Hemmingford,CT,2138,2 000 @ 9 999,AR680,Les Jardins-de-Napierville,16,Montérégie,,,633656103.0,,14303517.0,,0.4736,,0.0467,,0.4571,,0.0226,,,420436.0,372887.0,499335.0,,182.0,1269.0,,633826100.0,,300200524.0,,29626321.0,,289695738.0
2023,2023,68020,Sainte-Clotilde,M,2809,2 000 @ 9 999,AR680,Les Jardins-de-Napierville,16,Montérégie,,,563518518.84,,18804606.0,,0.428,,0.0245,,0.5139,,0.0336,,,364719.0,289559.0,470383.0,,171.0,1198.0,,559034685.0,,239239353.0,,13677705.0,,287313021.0
2023,2023,68025,Saint-Patrice-de-Sherrington,M,2430,2 000 @ 9 999,AR680,Les Jardins-de-Napierville,16,Montérégie,,,630602452.0,,7610300.0,,0.3677,,0.0374,,0.5829,,0.0121,,,341133.0,294515.0,593788.0,,216.0,1062.0,,628098800.0,,230936300.0,,23460300.0,,366091900.0
2023,2023,68030,Napierville,M,4193,2 000 @ 9 999,AR680,Les Jardins-de-Napierville,16,Montérégie,,,594426684.24,,14181030.0,,0.8288,,0.1317,,0.0149,,0.0246,,,324958.0,262260.0,365127.0,,133.0,1628.0,,575517828.0,,476974746.0,,75775002.0,,8587050.0
2023,2023,68035,Saint-Cyprien-de-Napierville,M,2101,2 000 @ 9 999,AR680,Les Jardins-de-Napierville,16,Montérégie,,,690324000.0,,9262875.0,,0.3138,,0.0906,,0.5822,,0.0133,,,422062.0,333832.0,663773.0,,241.0,1040.0,,693942375.0,,217782000.0,,62863750.0,,404033750.0
2023,2023,68040,Saint-Jacques-le-Mineur,M,2191,2 000 @ 9 999,AR680,Les Jardins-de-Napierville,16,Montérégie,,,573958886.4,,4859776.0,,0.4605,,0.0418,,0.4892,,0.0085,,,418924.0,345043.0,525122.0,,191.0,1093.0,,573975168.0,,264337920.0,,23999744.0,,280777728.0
2023,2023,68045,Saint-Édouard,M,1402,1 @ 1 999,AR680,Les Jardins-de-Napierville,16,Montérégie,,,417333874.76,,4786465.0,,0.4383,,0.0305,,0.5196,,0.0116,,,389116.0,347081.0,493886.0,,284.0,845.0,,412047173.0,,180616910.0,,12560530.0,,214083268.0
2023,2023,68050,Saint-Michel,M,3693,2 000 @ 9 999,AR680,Les Jardins-de-Napierville,16,Montérégie,,,835869055.26,,7777901.0,,0.6264,,0.0418,,0.3224,,0.0093,,,470953.0,413753.0,580062.0,,211.0,1441.0,,833700348.0,,522253042.0,,34868692.0,,268800713.0
2023,2023,68055,Saint-Rémi,V,9259,2 000 @ 9 999,AR680,Les Jardins-de-Napierville,16,Montérégie,,,1715096125.0,,24856250.0,,0.6275,,0.1455,,0.2124,,0.0146,,,364519.0,291050.0,523374.0,,190.0,3277.0,,1700673750.0,,1067241000.0,,247432125.0,,361144375.0
2023,2023,69005,Havelock,CT,749,1 @ 1 999,AR690,Le Haut-Saint-Laurent,16,Montérégie,,,192315240.0,,1491960.0,,0.3428,,0.0413,,0.6082,,0.0078,,,269526.0,252999.0,292272.0,,168.0,658.0,,192132720.0,,65855760.0,,7927320.0,,116857680.0
2023,2023,69010,Franklin,M,1844,1 @ 1 999,AR690,Le Haut-Saint-Laurent,16,Montérégie,,,374323622.04,,8289339.0,,0.444,,0.0916,,0.4421,,0.0223,,,271566.0,237005.0,190495.0,,110.0,1965.0,,372286191.0,,165292689.0,,34099413.0,,164604750.0
2023,2023,69017,Saint-Chrysostome,M,2841,2 000 @ 9 999,AR690,Le Haut-Saint-Laurent,16,Montérégie,,,461929811.16,,6735111.0,,0.5485,,0.0406,,0.3961,,0.0148,,,280421.0,235616.0,338162.0,,123.0,1366.0,,455209101.0,,249692706.0,,18463284.0,,180318000.0
2023,2023,69025,Howick,M,839,1 @ 1 999,AR690,Le Haut-Saint-Laurent,16,Montérégie,,,95427208.8,,2020200.0,,0.9228,,0.0496,,0.0051,,0.0224,,,251326.0,204949.0,268809.0,,155.0,355.0,,90192960.0,,83232840.0,,4476000.0,,463920.0
2023,2023,69030,Très-Saint-Sacrement,P,1263,1 @ 1 999,AR690,Le Haut-Saint-Laurent,16,Montérégie,,,306987766.0,,1205432.0,,0.3304,,0.0096,,0.6561,,0.0039,,,287850.0,255210.0,454124.0,,261.0,676.0,,305874978.0,,101065912.0,,2930158.0,,200673476.0
2023,2023,69037,Ormstown,M,3999,2 000 @ 9 999,AR690,Le Haut-Saint-Laurent,16,Montérégie,,,674528008.8,,6721800.0,,0.542,,0.0787,,0.3689,,0.0105,,,250441.0,208627.0,346801.0,,126.0,1945.0,,642924600.0,,348439920.0,,50605920.0,,237156960.0
2023,2023,69045,Hinchinbrooke,M,2303,2 000 @ 9 999,AR690,Le Haut-Saint-Laurent,16,Montérégie,,,406902175.2,,7781520.0,,0.4386,,0.0138,,0.5284,,0.0192,,,201501.0,183259.0,228468.0,,83.0,1781.0,,405585600.0,,177908160.0,,5580480.0,,214315440.0
2023,2023,69050,Elgin,M,397,1 @ 1 999,AR690,Le Haut-Saint-Laurent,16,Montérégie,,,117312375.3,,192404.0,,0.227,,0.027,,0.7444,,0.0016,,,193700.0,197095.0,356573.0,,205.0,329.0,,117072169.0,,26574103.0,,3155611.0,,87150051.0
2023,2023,69055,Huntingdon,V,2700,2 000 @ 9 999,AR690,Le Haut-Saint-Laurent,16,Montérégie,,,276259915.0,,10890000.0,,0.7267,,0.2256,,0.0053,,0.0423,,,183557.0,140389.0,223511.0,,81.0,1236.0,,257162250.0,,186886125.0,,58019000.0,,1367125.0
2023,2023,69060,Godmanchester,CT,1557,1 @ 1 999,AR690,Le Haut-Saint-Laurent,16,Montérégie,,,314264553.84,,2013120.0,,0.3166,,0.0155,,0.6615,,0.0064,,,227973.0,205844.0,374570.0,,215.0,839.0,,314183988.0,,99462276.0,,4871664.0,,207836928.0
2023,2023,69065,Sainte-Barbe,M,1724,1 @ 1 999,AR690,Le Haut-Saint-Laurent,16,Montérégie,,,388118844.0,,12512442.0,,0.7572,,0.0281,,0.1825,,0.0322,,,362932.0,307752.0,328636.0,,189.0,1181.0,,388109084.0,,293872014.0,,10897040.0,,70827588.0
2023,2023,69070,Saint-Anicet,M,2817,2 000 @ 9 999,AR690,Le Haut-Saint-Laurent,16,Montérégie,,,848651082.3,,23052442.0,,0.7086,,0.0292,,0.2348,,0.0274,,,341956.0,300495.0,315132.0,,115.0,2693.0,,842478231.0,,597017169.0,,24625860.0,,197782760.0
2023,2023,69075,Dundee,CT,395,1 @ 1 999,AR690,Le Haut-Saint-Laurent,16,Montérégie,,,121987464.96,,2374176.0,,0.413,,0.0067,,0.5598,,0.0205,,,215318.0,196145.0,269884.0,,155.0,452.0,,115591296.0,,47738784.0,,770880.0,,64707456.0
2023,2023,70005,Saint-Urbain-Premier,M,1394,1 @ 1 999,AR700,Beauharnois-Salaberry,16,Montérégie,,,357103984.0,,2908500.0,,0.4864,,0.0337,,0.4717,,0.0082,,,399573.0,336922.0,511610.0,,294.0,698.0,,355311300.0,,172820900.0,,11970900.0,,167611000.0
2023,2023,70012,Sainte-Martine,M,5803,2 000 @ 9 999,AR700,Beauharnois-Salaberry,16,Montérégie,,,1090691430.0,,10705900.0,,0.7055,,0.0579,,0.2266,,0.0099,,,390422.0,310151.0,465709.0,,169.0,2342.0,,1080265400.0,,762161500.0,,62587500.0,,244810500.0
2023,2023,70030,Saint-Étienne-de-Beauharnois,M,1056,1 @ 1 999,AR700,Beauharnois-Salaberry,16,Montérégie,,,332918508.44,,2923340.0,,0.4463,,0.0522,,0.4927,,0.0088,,,393581.0,344277.0,632925.0,,364.0,526.0,,331767835.0,,148075284.0,,17308088.0,,163461123.0
2023,2023,70035,Saint-Louis-de-Gonzague,P,2040,2 000 @ 9 999,AR700,Beauharnois-Salaberry,16,Montérégie,,,559211893.5,,12936170.0,,0.4928,,0.0332,,0.4506,,0.0233,,,340170.0,293679.0,485849.0,,177.0,1151.0,,554437780.0,,273254150.0,,18425160.0,,249822300.0
2023,2023,70040,Saint-Stanislas-de-Kostka,M,2008,2 000 @ 9 999,AR700,Beauharnois-Salaberry,16,Montérégie,,,548308684.94,,16914480.0,,0.6204,,0.0318,,0.3168,,0.031,,,398636.0,356142.0,419838.0,,153.0,1306.0,,546283468.0,,338928363.0,,17375635.0,,173064990.0
2023,2023,70052,Salaberry-de-Valleyfield,V,44838,25 000 @ 99 999,AR700,Beauharnois-Salaberry,16,Montérégie,,,6755245140.0,,253454700.0,,0.7505,,0.1696,,0.0409,,0.039,,,320018.0,223963.0,390974.0,,78.0,17278.0,,6493194100.0,,4873283900.0,,1101086200.0,,265369300.0
2023,2023,71005,Rivière-Beaudette,M,2580,2 000 @ 9 999,AR710,Vaudreuil-Soulanges,16,Montérégie,,,480739357.44,,16418560.0,,0.8317,,0.066,,0.068,,0.0343,,,391803.0,350839.0,318793.0,,116.0,1508.0,,478067328.0,,397628672.0,,31529600.0,,32490496.0
2023,2023,71015,Saint-Télesphore,M,788,1 @ 1 999,AR710,Vaudreuil-Soulanges,16,Montérégie,,,309695605.2864,,2109696.0,,0.2242,,0.0707,,0.6984,,0.0066,,,249365.0,225658.0,560028.0,,322.0,553.0,,317922560.0,,71276672.0,,22488960.0,,222047232.0
